DATE,HOUR,NC,SC,VA,KY,MD,NY,MI,CA,WA,WI
2021-01-21,09,32,31.0,23.0,36.0,26.0,17.0,25.0,24.0,39.0,20.0
2021-01-21,10,32,35.0,23.0,36.0,30.0,17.0,25.0,24.0,39.0,21.0
2021-01-21,11,32,36.0,25.0,37.0,26.0,16.0,26.0,23.0,39.0,21.0
2021-01-21,12,32,41.0,29.0,35.0,24.0,17.0,26.0,22.0,40.0,21.0
2021-01-21,13,32,42.0,30.0,35.0,24.0,17.0,25.0,23.0,41.0,21.0
2021-01-21,14,30,43.0,30.0,34.0,24.0,18.0,24.0,23.0,40.0,21.0
2021-01-21,15,30,48.0,30.0,34.0,25.0,19.0,23.0,24.0,39.0,21.0
2021-01-21,16,30,49.0,29.0,33.0,24.0,19.0,23.0,21.0,38.0,16.0
2021-01-21,17,30,50.0,30.0,32.0,24.0,20.0,23.0,22.0,37.0,12.0
2021-01-21,18,30,52.0,30.0,32.0,23.0,20.0,22.0,22.0,37.0,8.0
2021-01-21,19,29,51.0,30.0,32.0,23.0,21.0,22.0,22.0,36.0,7.0
2021-01-21,20,28,50.0,29.0,33.0,24.0,21.0,23.0,24.0,37.0,5.0
2021-01-21,21,27,48.0,27.0,33.0,24.0,22.0,23.0,24.0,37.0,3.0
2021-01-21,22,28,47.0,26.0,34.0,24.0,22.0,23.0,25.0,37.0,3.0
2021-01-21,23,28,46.0,26.0,34.0,24.0,22.0,24.0,25.0,34.0,1.0
2021-01-23,00,26,36.0,21.0,18.0,21.0,19.0,3.0,26.0,21.0,-5.0
2021-01-23,01,25,33.0,20.0,15.0,13.0,18.0,4.0,25.0,23.0,-6.0
2021-01-23,02,26,31.0,20.0,15.0,12.0,15.0,3.0,25.0,21.0,-7.0
2021-01-23,03,27,31.0,20.0,15.0,11.0,14.0,4.0,24.0,19.0,-7.0
2021-01-23,04,26,35.0,19.0,15.0,11.0,12.0,4.0,24.0,19.0,-8.0
2021-01-23,05,26,32.0,20.0,14.0,16.0,12.0,5.0,24.0,19.0,-7.0
2021-01-23,06,25,35.0,19.0,13.0,16.0,10.0,5.0,24.0,19.0,-10.0
2021-01-23,07,25,31.0,18.0,13.0,13.0,7.0,5.0,24.0,19.0,-10.0
2021-01-23,08,27,32.0,16.0,14.0,5.0,6.0,8.0,24.0,18.0,-9.0
2021-01-23,09,25,34.0,12.0,13.0,4.0,6.0,9.0,24.0,31.0,-5.0
2021-01-23,10,22,33.0,10.0,14.0,4.0,4.0,10.0,25.0,34.0,-1.0
2021-01-23,11,22,29.0,10.0,14.0,6.0,5.0,10.0,24.0,35.0,4.0
2021-01-23,12,20,25.0,11.0,13.0,8.0,5.0,10.0,24.0,32.0,5.0
2021-01-23,13,17,25.0,11.0,12.0,8.0,6.0,10.0,21.0,30.0,6.0
2021-01-23,14,15,23.0,10.0,12.0,8.0,5.0,11.0,19.0,29.0,6.0
2021-01-23,15,16,24.0,10.0,12.0,9.0,3.0,12.0,16.0,30.0,6.0
2021-01-23,16,12,25.0,10.0,12.0,9.0,3.0,12.0,16.0,30.0,6.0
2021-01-23,17,9,25.0,12.0,11.0,8.0,3.0,13.0,17.0,30.0,5.0
2021-01-23,18,12,26.0,13.0,10.0,9.0,3.0,14.0,17.0,28.0,6.0
2021-01-23,19,15,27.0,11.0,11.0,9.0,3.0,15.0,17.0,29.0,6.0
2021-01-23,20,16,28.0,9.0,12.0,10.0,3.0,16.0,17.0,30.0,6.0
2021-01-23,21,15,28.0,8.0,12.0,11.0,3.0,16.0,17.0,30.0,8.0
2021-01-23,22,16,26.0,9.0,12.0,11.0,3.0,15.0,14.0,30.0,9.0
2021-01-23,23,17,25.0,9.0,11.0,11.0,2.0,16.0,14.0,31.0,11.0
2021-01-24,00,13,23.0,10.0,13.0,12.0,1.0,15.0,12.0,31.0,10.0
2021-01-24,01,13,21.0,14.0,13.0,12.0,1.0,16.0,11.0,30.0,10.0
2021-01-24,02,15,18.0,12.0,14.0,12.0,1.0,14.0,11.0,32.0,12.0
2021-01-24,03,15,20.0,13.0,14.0,13.0,0.0,13.0,6.0,32.0,12.0
2021-01-24,04,15,21.0,12.0,15.0,13.0,-1.0,15.0,8.0,32.0,13.0
2021-01-24,05,15,20.0,13.0,15.0,13.0,-2.0,15.0,11.0,34.0,14.0
2021-01-24,06,16,22.0,13.0,15.0,13.0,-2.0,15.0,12.0,32.0,14.0
2021-01-24,07,16,22.0,13.0,14.0,14.0,-2.0,14.0,13.0,33.0,15.0
2021-01-24,08,18,23.0,14.0,16.0,14.0,-2.0,17.0,17.0,34.0,15.0
2021-01-24,09,14,22.0,13.0,17.0,10.0,-2.0,18.0,19.0,36.0,17.0
2021-01-24,10,13,22.0,12.0,18.0,10.0,-1.0,18.0,20.0,35.0,16.0
2021-01-24,11,13,21.0,12.0,19.0,9.0,-1.0,16.0,18.0,36.0,15.0
2021-01-24,12,13,21.0,12.0,21.0,9.0,-1.0,18.0,19.0,37.0,15.0
2021-01-24,13,15,21.0,12.0,22.0,9.0,1.0,17.0,23.0,37.0,15.0
2021-01-24,14,14,23.0,12.0,24.0,9.0,2.0,18.0,26.0,37.0,15.0
2021-01-24,15,15,25.0,12.0,25.0,9.0,2.0,17.0,28.0,37.0,10.0
2021-01-24,16,15,27.0,12.0,29.0,8.0,2.0,17.0,27.0,37.0,9.0
2021-01-24,17,17,29.0,14.0,32.0,10.0,3.0,17.0,27.0,35.0,8.0
2021-01-24,18,19,32.0,20.0,34.0,13.0,3.0,18.0,27.0,36.0,9.0
2021-01-24,19,22,34.0,22.0,34.0,14.0,3.0,18.0,27.0,36.0,8.0
2021-01-24,20,22,33.0,25.0,36.0,20.0,2.0,18.0,27.0,36.0,6.0
2021-01-24,21,25,37.0,27.0,36.0,18.0,2.0,19.0,26.0,36.0,4.0
2021-01-24,22,23,34.0,27.0,36.0,19.0,2.0,19.0,24.0,36.0,0.0
2021-01-24,23,24,37.0,27.0,36.0,20.0,3.0,20.0,23.0,34.0,2.0
2021-01-26,00,41,58.0,34.0,51.0,29.0,12.0,23.0,8.0,33.0,6.0
2021-01-26,01,40,58.0,34.0,52.0,29.0,12.0,23.0,2.0,33.0,6.0
2021-01-26,02,40,59.0,33.0,52.0,28.0,12.0,23.0,2.0,32.0,6.0
2021-01-26,03,41,61.0,33.0,52.0,28.0,12.0,25.0,4.0,31.0,6.0
2021-01-26,04,41,61.0,32.0,53.0,26.0,12.0,25.0,4.0,31.0,6.0
2021-01-26,05,41,62.0,32.0,54.0,26.0,12.0,26.0,8.0,32.0,6.0
2021-01-26,06,42,63.0,32.0,55.0,29.0,12.0,27.0,11.0,32.0,7.0
2021-01-26,07,41,63.0,32.0,57.0,30.0,11.0,27.0,13.0,31.0,7.0
2021-01-26,08,41,62.0,32.0,57.0,31.0,13.0,27.0,14.0,33.0,8.0
2021-01-26,09,42,62.0,33.0,55.0,31.0,13.0,27.0,15.0,33.0,9.0
2021-01-26,10,42,62.0,34.0,49.0,32.0,13.0,28.0,17.0,31.0,11.0
2021-01-26,11,43,63.0,35.0,43.0,32.0,14.0,27.0,17.0,25.0,10.0
2021-01-26,12,44,64.0,36.0,40.0,34.0,14.0,28.0,17.0,23.0,11.0
2021-01-26,13,44,65.0,37.0,40.0,35.0,19.0,28.0,17.0,23.0,11.0
2021-01-26,14,45,64.0,37.0,40.0,36.0,21.0,28.0,17.0,21.0,11.0
2021-01-26,15,46,64.0,38.0,39.0,36.0,21.0,27.0,17.0,21.0,10.0
2021-01-26,16,46,65.0,39.0,38.0,36.0,21.0,27.0,17.0,21.0,8.0
2021-01-26,17,45,65.0,39.0,37.0,36.0,22.0,26.0,17.0,21.0,5.0
2021-01-26,18,45,64.0,39.0,38.0,36.0,23.0,25.0,17.0,21.0,5.0
2021-01-26,19,46,63.0,39.0,40.0,36.0,22.0,23.0,17.0,22.0,3.0
2021-01-26,20,46,62.0,39.0,41.0,36.0,22.0,22.0,17.0,25.0,3.0
2021-01-26,21,46,63.0,38.0,39.0,36.0,23.0,21.0,17.0,25.0,0.0
2021-01-26,22,46,61.0,38.0,38.0,36.0,23.0,20.0,21.0,27.0,1.0
2021-01-26,23,46,59.0,38.0,38.0,36.0,23.0,19.0,23.0,23.0,-1.0
2021-01-27,00,45,57.0,38.0,37.0,36.0,23.0,18.0,25.0,23.0,-4.0
2021-01-27,01,45,54.0,39.0,34.0,36.0,23.0,17.0,25.0,25.0,-4.0
2021-01-27,02,44,52.0,39.0,33.0,34.0,23.0,16.0,26.0,25.0,-6.0
2021-01-27,03,43,51.0,39.0,32.0,34.0,23.0,16.0,26.0,27.0,-5.0
2021-01-27,04,43,50.0,38.0,31.0,33.0,23.0,15.0,25.0,28.0,-6.0
2021-01-27,05,43,52.0,38.0,30.0,34.0,23.0,16.0,23.0,27.0,-4.0
2021-01-27,06,43,52.0,38.0,31.0,33.0,23.0,14.0,23.0,31.0,-2.0
2021-01-27,07,43,52.0,38.0,30.0,33.0,23.0,12.0,25.0,32.0,-1.0
2021-01-27,08,43,50.0,37.0,29.0,31.0,24.0,11.0,25.0,34.0,0.0
2021-01-27,09,44,50.0,37.0,30.0,31.0,24.0,11.0,26.0,34.0,4.0
2021-01-27,10,45,51.0,36.0,29.0,30.0,23.0,12.0,25.0,36.0,8.0
2021-01-27,11,45,52.0,34.0,29.0,30.0,23.0,13.0,24.0,36.0,4.0
2021-01-27,12,45,52.0,35.0,30.0,28.0,22.0,13.0,22.0,36.0,3.0
2021-01-27,13,44,53.0,33.0,29.0,27.0,21.0,12.0,23.0,32.0,4.0
2021-01-27,14,41,53.0,33.0,29.0,25.0,21.0,13.0,24.0,33.0,4.0
2021-01-27,15,40,52.0,32.0,29.0,25.0,21.0,13.0,26.0,35.0,3.0
2021-01-27,16,39,52.0,32.0,29.0,24.0,21.0,12.0,25.0,33.0,2.0
2021-01-27,17,39,51.0,32.0,28.0,23.0,20.0,11.0,25.0,33.0,-1.0
2021-01-27,18,40,51.0,29.0,27.0,23.0,20.0,12.0,23.0,33.0,-2.0
2021-01-27,19,38,52.0,28.0,27.0,23.0,19.0,12.0,25.0,35.0,-3.0
2021-01-27,20,38,53.0,28.0,31.0,22.0,19.0,11.0,25.0,33.0,-4.0
2021-01-27,21,38,53.0,27.0,30.0,22.0,18.0,12.0,25.0,34.0,-3.0
2021-01-27,22,36,53.0,27.0,30.0,21.0,18.0,13.0,28.0,33.0,-5.0
2021-01-27,23,33,51.0,26.0,29.0,20.0,17.0,13.0,29.0,35.0,-7.0
2021-02-03,00,18,20.0,19.0,17.0,23.0,20.0,10.0,20.0,35.0,0.0
2021-02-03,01,18,19.0,19.0,19.0,23.0,21.0,11.0,22.0,36.0,-2.0
2021-02-03,02,18,19.0,19.0,19.0,23.0,21.0,11.0,23.0,35.0,-6.0
2021-02-03,03,18,18.0,21.0,20.0,23.0,20.0,12.0,23.0,34.0,-5.0
2021-02-03,04,18,19.0,22.0,20.0,23.0,21.0,11.0,22.0,35.0,-7.0
2021-02-03,05,18,19.0,24.0,21.0,24.0,21.0,11.0,23.0,35.0,-5.0
2021-02-03,06,17,20.0,26.0,21.0,25.0,21.0,11.0,23.0,32.0,-8.0
2021-02-03,07,18,19.0,26.0,21.0,25.0,22.0,11.0,23.0,32.0,-6.0
2021-02-03,08,18,20.0,24.0,22.0,23.0,23.0,12.0,24.0,37.0,-4.0
2021-02-03,09,20,21.0,22.0,21.0,21.0,23.0,12.0,27.0,36.0,4.0
2021-02-03,10,20,18.0,20.0,21.0,21.0,23.0,11.0,28.0,36.0,15.0
2021-02-03,11,19,16.0,18.0,20.0,22.0,22.0,13.0,28.0,36.0,14.0
2021-02-03,12,18,15.0,16.0,19.0,22.0,23.0,14.0,25.0,37.0,16.0
2021-02-03,13,17,17.0,15.0,18.0,22.0,23.0,14.0,26.0,36.0,18.0
2021-02-03,14,16,15.0,16.0,18.0,25.0,22.0,14.0,22.0,35.0,17.0
2021-02-03,15,14,14.0,16.0,18.0,23.0,23.0,14.0,21.0,35.0,17.0
2021-02-03,16,13,15.0,14.0,17.0,23.0,22.0,13.0,20.0,36.0,17.0
2021-02-03,17,13,17.0,15.0,17.0,23.0,21.0,10.0,19.0,37.0,17.0
2021-02-03,18,14,18.0,12.0,17.0,24.0,20.0,10.0,18.0,36.0,17.0
2021-02-03,19,14,20.0,22.0,17.0,27.0,19.0,10.0,18.0,37.0,17.0
2021-02-03,20,15,18.0,19.0,18.0,26.0,18.0,10.0,17.0,37.0,17.0
2021-02-03,21,15,23.0,13.0,18.0,25.0,19.0,9.0,18.0,37.0,17.0
2021-02-03,22,16,21.0,14.0,19.0,26.0,18.0,9.0,17.0,37.0,17.0
2021-02-03,23,14,22.0,19.0,19.0,20.0,18.0,11.0,14.0,36.0,17.0
2021-02-04,00,14,22.0,15.0,19.0,19.0,17.0,13.0,14.0,37.0,17.0
2021-02-04,01,14,21.0,18.0,18.0,18.0,18.0,11.0,13.0,37.0,17.0
2021-02-04,02,14,20.0,20.0,19.0,18.0,19.0,12.0,10.0,38.0,18.0
2021-02-04,03,14,20.0,19.0,19.0,17.0,19.0,13.0,11.0,38.0,19.0
2021-02-04,04,16,20.0,18.0,19.0,18.0,19.0,13.0,10.0,37.0,22.0
2021-02-04,05,17,20.0,13.0,19.0,17.0,18.0,11.0,8.0,39.0,24.0
2021-02-04,06,17,20.0,16.0,19.0,16.0,18.0,11.0,9.0,39.0,25.0
2021-02-04,07,17,19.0,16.0,20.0,17.0,18.0,13.0,10.0,39.0,25.0
2021-02-04,08,18,23.0,13.0,20.0,17.0,19.0,15.0,15.0,39.0,25.0
2021-02-04,09,17,25.0,12.0,20.0,17.0,19.0,19.0,19.0,39.0,25.0
2021-02-04,10,18,17.0,8.0,22.0,16.0,20.0,21.0,20.0,40.0,26.0
2021-02-04,11,18,18.0,9.0,22.0,17.0,20.0,22.0,22.0,39.0,26.0
2021-02-04,12,17,19.0,8.0,22.0,17.0,19.0,21.0,22.0,39.0,26.0
2021-02-04,13,12,19.0,8.0,22.0,18.0,20.0,22.0,24.0,41.0,26.0
2021-02-04,14,15,21.0,11.0,22.0,20.0,21.0,20.0,23.0,41.0,27.0
2021-02-04,15,11,20.0,10.0,22.0,20.0,21.0,20.0,22.0,42.0,27.0
2021-02-04,16,14,22.0,16.0,22.0,21.0,21.0,22.0,21.0,41.0,28.0
2021-02-04,17,15,24.0,25.0,28.0,23.0,20.0,26.0,20.0,41.0,27.0
2021-02-04,18,22,27.0,25.0,25.0,23.0,20.0,27.0,21.0,41.0,27.0
2021-02-04,19,20,29.0,22.0,25.0,23.0,19.0,29.0,19.0,42.0,24.0
2021-02-04,20,22,29.0,19.0,28.0,23.0,18.0,30.0,19.0,43.0,22.0
2021-02-04,21,21,30.0,17.0,32.0,24.0,17.0,31.0,19.0,44.0,18.0
2021-02-04,22,21,29.0,18.0,34.0,24.0,16.0,31.0,18.0,45.0,16.0
2021-02-04,23,23,28.0,23.0,36.0,25.0,15.0,33.0,16.0,45.0,13.0
2021-02-06,00,41,29.0,25.0,20.0,19.0,23.0,3.0,21.0,43.0,-9.0
2021-02-06,01,38,28.0,23.0,20.0,21.0,22.0,3.0,21.0,43.0,-9.0
2021-02-06,02,36,32.0,25.0,20.0,19.0,21.0,4.0,17.0,41.0,-10.0
2021-02-06,03,36,33.0,26.0,20.0,20.0,20.0,4.0,15.0,41.0,-11.0
2021-02-06,04,35,30.0,26.0,20.0,20.0,18.0,4.0,16.0,40.0,-11.0
2021-02-06,05,32,27.0,25.0,21.0,22.0,19.0,3.0,15.0,40.0,-11.0
2021-02-06,06,29,26.0,25.0,21.0,22.0,17.0,2.0,18.0,40.0,-12.0
2021-02-06,07,28,30.0,25.0,21.0,24.0,13.0,2.0,19.0,40.0,-13.0
2021-02-06,08,31,27.0,24.0,21.0,27.0,14.0,1.0,22.0,40.0,-13.0
2021-02-06,09,29,27.0,22.0,22.0,25.0,17.0,2.0,27.0,41.0,-12.0
2021-02-06,10,31,28.0,22.0,23.0,25.0,20.0,3.0,29.0,41.0,-11.0
2021-02-06,11,26,27.0,21.0,24.0,24.0,20.0,4.0,29.0,43.0,-10.0
2021-02-06,12,24,27.0,20.0,24.0,23.0,14.0,5.0,24.0,43.0,-10.0
2021-02-06,13,23,26.0,19.0,24.0,24.0,11.0,6.0,22.0,43.0,-9.0
2021-02-06,14,22,27.0,19.0,25.0,22.0,8.0,6.0,25.0,45.0,-10.0
2021-02-06,15,21,30.0,18.0,25.0,22.0,7.0,6.0,21.0,45.0,-10.0
2021-02-06,16,24,36.0,19.0,25.0,22.0,9.0,5.0,22.0,41.0,-11.0
2021-02-06,17,29,35.0,25.0,26.0,22.0,9.0,5.0,21.0,41.0,-13.0
2021-02-06,18,27,37.0,28.0,25.0,23.0,8.0,4.0,20.0,39.0,-14.0
2021-02-06,19,28,37.0,30.0,26.0,24.0,7.0,5.0,20.0,39.0,-16.0
2021-02-06,20,31,38.0,30.0,26.0,23.0,7.0,5.0,20.0,38.0,-17.0
2021-02-06,21,31,38.0,26.0,26.0,26.0,6.0,5.0,19.0,37.0,-18.0
2021-02-06,22,33,37.0,27.0,26.0,27.0,6.0,6.0,19.0,35.0,-19.0
2021-02-06,23,33,37.0,28.0,26.0,27.0,6.0,9.0,19.0,33.0,-21.0
2021-02-07,00,34,37.0,30.0,27.0,28.0,7.0,9.0,18.0,32.0,-23.0
2021-02-07,01,36,37.0,35.0,28.0,28.0,6.0,8.0,19.0,32.0,-23.0
2021-02-07,02,36,37.0,36.0,27.0,28.0,6.0,6.0,17.0,35.0,-25.0
2021-02-07,03,36,37.0,34.0,32.0,28.0,7.0,3.0,15.0,34.0,-25.0
2021-02-07,04,36,37.0,34.0,32.0,28.0,8.0,3.0,15.0,35.0,-26.0
2021-02-07,05,37,37.0,34.0,33.0,28.0,7.0,1.0,12.0,36.0,-27.0
2021-02-07,06,38,37.0,34.0,32.0,34.0,6.0,0.0,13.0,35.0,-27.0
2021-02-07,07,38,38.0,32.0,32.0,34.0,7.0,0.0,10.0,35.0,-27.0
2021-02-07,08,39,37.0,30.0,32.0,32.0,9.0,2.0,20.0,36.0,-27.0
2021-02-07,09,39,37.0,30.0,30.0,32.0,11.0,3.0,21.0,37.0,-26.0
2021-02-07,10,38,38.0,31.0,27.0,32.0,19.0,1.0,21.0,35.0,-24.0
2021-02-07,11,38,39.0,32.0,22.0,34.0,22.0,0.0,21.0,36.0,-21.0
2021-02-07,12,38,39.0,32.0,23.0,34.0,22.0,0.0,14.0,36.0,-20.0
2021-02-07,13,39,38.0,34.0,22.0,34.0,24.0,-1.0,9.0,33.0,-19.0
2021-02-07,14,38,37.0,35.0,22.0,36.0,24.0,0.0,11.0,36.0,-18.0
2021-02-07,15,38,37.0,35.0,22.0,36.0,23.0,-1.0,11.0,36.0,-18.0
2021-02-07,16,35,37.0,34.0,20.0,33.0,23.0,-1.0,14.0,36.0,-18.0
2021-02-07,17,35,37.0,34.0,19.0,32.0,23.0,-2.0,13.0,36.0,-19.0
2021-02-07,18,37,39.0,35.0,18.0,21.0,20.0,-1.0,11.0,36.0,-20.0
2021-02-07,19,33,37.0,34.0,19.0,16.0,17.0,0.0,15.0,34.0,-19.0
2021-02-07,20,32,36.0,28.0,21.0,15.0,13.0,0.0,17.0,35.0,-21.0
2021-02-07,21,30,35.0,28.0,22.0,14.0,11.0,-1.0,17.0,35.0,-20.0
2021-02-07,22,29,35.0,23.0,21.0,12.0,10.0,-1.0,16.0,34.0,-20.0
2021-02-07,23,29,34.0,21.0,22.0,9.0,6.0,-1.0,14.0,36.0,-20.0
2021-02-12,00,35,59.0,28.0,27.0,17.0,1.0,9.0,34.0,18.0,-4.0
2021-02-12,01,34,59.0,28.0,27.0,17.0,-1.0,10.0,34.0,18.0,-4.0
2021-02-12,02,33,59.0,27.0,27.0,17.0,-2.0,11.0,32.0,17.0,-4.0
2021-02-12,03,33,59.0,27.0,27.0,15.0,-3.0,11.0,32.0,19.0,-5.0
2021-02-12,04,33,52.0,26.0,27.0,15.0,-4.0,9.0,31.0,18.0,-7.0
2021-02-12,05,33,48.0,26.0,26.0,15.0,-5.0,9.0,32.0,18.0,-7.0
2021-02-12,06,33,43.0,26.0,27.0,14.0,-5.0,9.0,30.0,18.0,-8.0
2021-02-12,07,33,42.0,26.0,27.0,12.0,-6.0,9.0,31.0,20.0,-10.0
2021-02-12,08,33,41.0,26.0,27.0,14.0,-5.0,10.0,32.0,18.0,-11.0
2021-02-12,09,33,40.0,26.0,27.0,13.0,-6.0,11.0,32.0,19.0,-10.0
2021-02-12,10,33,40.0,26.0,27.0,13.0,-5.0,12.0,34.0,20.0,-9.0
2021-02-12,11,33,40.0,26.0,27.0,11.0,-4.0,13.0,31.0,20.0,-8.0
2021-02-12,12,34,41.0,26.0,28.0,11.0,-3.0,13.0,32.0,19.0,-7.0
2021-02-12,13,33,40.0,26.0,29.0,12.0,-5.0,13.0,32.0,20.0,-7.0
2021-02-12,14,33,40.0,27.0,29.0,10.0,-5.0,14.0,31.0,20.0,-7.0
2021-02-12,15,33,40.0,27.0,29.0,12.0,-3.0,13.0,31.0,18.0,-7.0
2021-02-12,16,32,39.0,26.0,29.0,13.0,-3.0,12.0,31.0,18.0,-8.0
2021-02-12,17,32,39.0,26.0,29.0,15.0,-2.0,12.0,32.0,18.0,-9.0
2021-02-12,18,32,39.0,26.0,28.0,16.0,-3.0,12.0,32.0,17.0,-10.0
2021-02-12,19,32,38.0,26.0,29.0,17.0,-1.0,11.0,32.0,20.0,-11.0
2021-02-12,20,32,38.0,26.0,28.0,14.0,-3.0,12.0,31.0,21.0,-11.0
2021-02-12,21,32,38.0,26.0,28.0,14.0,-2.0,12.0,33.0,23.0,-11.0
2021-02-12,22,32,38.0,26.0,28.0,15.0,-2.0,13.0,32.0,25.0,-11.0
2021-02-12,23,32,38.0,26.0,28.0,16.0,-2.0,14.0,32.0,25.0,-11.0
2021-02-13,00,31,38.0,25.0,28.0,14.0,-3.0,13.0,31.0,25.0,-14.0
2021-02-13,01,31,38.0,25.0,28.0,16.0,-3.0,13.0,32.0,25.0,-16.0
2021-02-13,02,32,38.0,25.0,28.0,14.0,-4.0,13.0,31.0,25.0,-18.0
2021-02-13,03,32,38.0,25.0,28.0,15.0,-4.0,12.0,31.0,25.0,-18.0
2021-02-13,04,32,38.0,26.0,28.0,12.0,-3.0,12.0,31.0,25.0,-17.0
2021-02-13,05,32,37.0,26.0,28.0,13.0,-3.0,12.0,31.0,25.0,-17.0
2021-02-13,06,32,37.0,26.0,28.0,11.0,-6.0,13.0,31.0,27.0,-17.0
2021-02-13,07,33,37.0,25.0,28.0,12.0,-5.0,13.0,31.0,25.0,-15.0
2021-02-13,08,33,36.0,25.0,28.0,12.0,-5.0,13.0,32.0,25.0,-14.0
2021-02-13,09,34,36.0,26.0,29.0,14.0,-4.0,13.0,31.0,27.0,-14.0
2021-02-13,10,36,37.0,27.0,29.0,14.0,-3.0,13.0,29.0,27.0,-13.0
2021-02-13,11,36,37.0,28.0,29.0,14.0,-2.0,13.0,28.0,27.0,-11.0
2021-02-13,12,36,38.0,28.0,30.0,19.0,-2.0,14.0,29.0,28.0,-10.0
2021-02-13,13,35,38.0,28.0,30.0,23.0,-2.0,14.0,33.0,28.0,-9.0
2021-02-13,14,34,38.0,28.0,30.0,23.0,-2.0,13.0,28.0,28.0,-9.0
2021-02-13,15,35,38.0,29.0,31.0,25.0,-2.0,13.0,27.0,28.0,-9.0
2021-02-13,16,35,38.0,29.0,31.0,25.0,-1.0,13.0,25.0,27.0,-10.0
2021-02-13,17,34,39.0,29.0,31.0,23.0,-1.0,13.0,24.0,27.0,-11.0
2021-02-13,18,34,39.0,29.0,31.0,21.0,-1.0,13.0,24.0,27.0,-13.0
2021-02-13,19,33,39.0,28.0,31.0,21.0,1.0,13.0,25.0,27.0,-14.0
2021-02-13,20,33,39.0,28.0,31.0,21.0,2.0,14.0,26.0,27.0,-16.0
2021-02-13,21,33,39.0,28.0,30.0,25.0,1.0,14.0,25.0,26.0,-18.0
2021-02-13,22,34,39.0,28.0,30.0,25.0,2.0,14.0,27.0,26.0,-18.0
2021-02-13,23,33,39.0,27.0,30.0,25.0,2.0,14.0,27.0,26.0,-21.0
2021-02-18,00,24,38.0,19.0,24.0,16.0,8.0,5.0,15.0,29.0,-2.0
2021-02-18,01,25,40.0,19.0,24.0,14.0,8.0,3.0,15.0,29.0,-3.0
2021-02-18,02,30,41.0,21.0,24.0,14.0,9.0,2.0,12.0,29.0,-2.0
2021-02-18,03,32,41.0,24.0,25.0,14.0,9.0,4.0,16.0,29.0,-2.0
2021-02-18,04,32,41.0,26.0,26.0,14.0,9.0,4.0,16.0,29.0,-3.0
2021-02-18,05,32,40.0,27.0,27.0,14.0,9.0,9.0,16.0,29.0,-5.0
2021-02-18,06,32,40.0,26.0,29.0,21.0,9.0,11.0,17.0,30.0,-3.0
2021-02-18,07,32,40.0,27.0,28.0,23.0,10.0,11.0,20.0,32.0,-2.0
2021-02-18,08,32,40.0,27.0,27.0,25.0,10.0,11.0,21.0,31.0,0.0
2021-02-18,09,32,40.0,28.0,27.0,25.0,9.0,12.0,18.0,32.0,4.0
2021-02-18,10,33,39.0,29.0,29.0,25.0,8.0,14.0,23.0,31.0,7.0
2021-02-18,11,33,38.0,29.0,29.0,25.0,8.0,16.0,26.0,30.0,8.0
2021-02-18,12,34,38.0,30.0,31.0,25.0,8.0,17.0,29.0,32.0,9.0
2021-02-18,13,34,38.0,30.0,32.0,27.0,9.0,16.0,29.0,33.0,9.0
2021-02-18,14,35,38.0,30.0,32.0,26.0,10.0,16.0,31.0,31.0,9.0
2021-02-18,15,35,37.0,29.0,32.0,26.0,13.0,15.0,31.0,32.0,9.0
2021-02-18,16,35,36.0,28.0,32.0,26.0,13.0,17.0,31.0,33.0,9.0
2021-02-18,17,35,37.0,28.0,32.0,26.0,13.0,17.0,31.0,33.0,9.0
2021-02-18,18,34,37.0,28.0,32.0,27.0,13.0,18.0,31.0,34.0,9.0
2021-02-18,19,34,37.0,28.0,32.0,28.0,13.0,17.0,31.0,34.0,9.0
2021-02-18,20,34,37.0,27.0,32.0,28.0,13.0,17.0,31.0,35.0,10.0
2021-02-18,21,34,37.0,27.0,32.0,28.0,13.0,17.0,30.0,36.0,9.0
2021-02-18,22,33,37.0,27.0,32.0,28.0,15.0,17.0,30.0,35.0,11.0
2021-02-18,23,33,37.0,27.0,32.0,28.0,16.0,16.0,30.0,36.0,11.0
2021-02-24,00,36,34.0,29.0,30.0,26.0,30.0,29.0,19.0,30.0,32.0
2021-02-24,01,35,35.0,28.0,30.0,25.0,29.0,29.0,18.0,30.0,32.0
2021-02-24,02,35,34.0,28.0,30.0,25.0,29.0,29.0,18.0,30.0,32.0
2021-02-24,03,33,34.0,28.0,30.0,27.0,30.0,28.0,17.0,30.0,32.0
2021-02-24,04,30,34.0,27.0,30.0,26.0,30.0,28.0,14.0,30.0,32.0
2021-02-24,05,32,33.0,26.0,30.0,26.0,29.0,27.0,16.0,30.0,32.0
2021-02-24,06,31,32.0,26.0,30.0,26.0,28.0,25.0,16.0,28.0,32.0
2021-02-24,07,30,32.0,31.0,30.0,29.0,29.0,27.0,17.0,30.0,31.0
2021-02-24,08,35,39.0,30.0,32.0,33.0,27.0,29.0,15.0,30.0,30.0
2021-02-24,09,38,38.0,31.0,33.0,34.0,28.0,31.0,14.0,33.0,29.0
2021-02-24,10,34,35.0,30.0,32.0,34.0,28.0,31.0,15.0,33.0,29.0
2021-02-24,11,32,33.0,30.0,32.0,33.0,28.0,33.0,17.0,32.0,26.0
2021-02-24,12,31,33.0,29.0,32.0,33.0,28.0,34.0,13.0,32.0,26.0
